,영업이익율,EBITDA마진율
12051,0.300,0.533
12052,-0.035,-0.052
12053,0.092,0.096
12054,0.195,0.130
12055,0.064,0.044
12056,0.120,0.115
12057,0.145,0.107
12058,0.175,0.200
12059,0.227,0.278
12060,0.267,0.236
12061,0.151,0.376
12062,0.172,0.138
12063,0.012,0.008
12064,-0.015,-0.038
12065,-0.041,-0.074
12066,-0.033,-0.059
12067,-0.012,-0.037
12068,0.025,-0.012
12069,0.022,-0.009
12070,-0.012,-0.054
12071,0.015,-0.038
12072,-0.020,-0.072
12073,-0.039,-0.076
12074,-0.034,-0.102
12075,0.019,-0.017
12076,0.001,-0.030
12077,-0.035,-0.068
12078,-0.044,-0.114
12079,-0.039,-0.090
12080,-0.115,-0.514
12081,-0.001,0.152
12082,-0.030,-0.084
12083,-0.043,-0.066
12084,-0.024,-0.016
12085,-0.021,-0.052
12086,0.316,0.325
12087,0.242,0.270
12088,-0.012,0.096
12089,0.082,0.289
12090,0.010,0.078
12091,0.029,0.131
12092,-0.067,-0.115
12093,0.111,-0.033
12094,0.031,-0.157
12095,0.093,0.034
12096,0.188,0.319
12097,0.240,0.356
12098,0.221,0.395
12099,0.183,0.329
12100,0.228,0.361
12101,0.168,0.296
12102,0.133,0.369
12103,0.085,0.302
12104,0.100,0.281
12105,0.342,0.358
12106,-0.040,-0.026
12107,-0.182,-0.056
12108,0.045,0.133
12109,0.039,0.036
12110,0.011,0.016
12111,0.039,-0.114
12112,0.007,0.003
12113,0.029,0.031
12114,-0.017,-0.033
12115,0.074,0.087
12116,-0.068,-0.194
12117,-0.518,-0.465
12118,-0.028,-0.395
12119,0.073,0.017
12120,-0.066,-0.074
12121,0.024,0.001
12122,0.037,-0.020
12123,-0.121,-0.717
12124,-0.078,0.137
12125,-0.349,-0.503
12126,-0.005,0.007
12127,-0.994,-1.227
12128,-0.185,-0.208
12129,-0.460,-0.709
12130,-0.209,-0.883
12131,-0.318,-0.747
12132,-0.343,-0.935
12133,-0.410,-0.432
12134,-0.353,-0.435
12135,-0.263,-0.258
12136,-0.333,-0.439
12137,-0.400,-0.423
12138,-0.574,-0.786
12139,-0.487,-0.533
12140,-0.690,-0.911
12141,-1.556,-1.796
12142,-1.233,-1.826
12143,-2.154,-3.175
12144,-1.663,-3.296
12145,-0.999,-1.126
12146,-1.074,-3.182
12147,-0.501,-0.914
12148,-0.959,-2.024
12149,0.021,0.022
12150,0.038,0.059
12151,0.005,0.019
12152,0.018,0.028
12153,0.018,0.027
12154,0.014,0.032
12155,0.017,0.025
12156,0.009,0.020
12157,0.018,0.027
12158,0.007,0.024
12159,0.004,0.015
12160,0.013,0.035
12161,0.012,0.024
12162,0.002,0.017
12163,0.008,0.017
12164,0.012,-0.017
12165,0.022,0.025
12166,0.013,0.007
12167,0.058,0.067
12168,0.073,0.086
12169,0.051,0.064
12170,0.100,0.100
12171,0.226,0.234
12172,0.063,0.057
12173,-0.075,-0.071
12174,-0.016,-0.007
12175,-0.079,-0.165
12176,-0.060,-0.309
12177,-0.014,-0.012
12178,-0.002,0.051
12179,0.019,0.080
12180,0.016,0.017
12181,0.051,0.059
12182,0.038,0.054
12183,-0.013,0.017
12184,-0.002,0.033
12185,0.014,0.060
12186,0.030,0.006
12187,-0.207,-0.207
12188,-0.143,-0.153
12189,0.013,0.000
12190,-0.073,-0.138
12191,0.048,0.086
12192,0.033,0.042
12193,0.002,0.067
12194,-10.877,-9.342
12195,1.000,0.945
12196,-13.851,-12.776
12197,-11.642,-10.641
12198,-26.525,-25.178
12199,-22.683,-21.823
12200,-37.106,-35.131
12201,-0.084,7.201
12202,-0.055,-0.821
12203,-0.206,-0.614
12204,-0.088,1.088
12205,0.021,0.010
12206,-0.013,-0.017
12207,-0.186,-0.358
12208,-0.058,-0.080
12209,-0.059,0.093
12210,0.144,0.149
12211,0.158,0.157
12212,0.078,0.043
12213,0.080,0.092
12214,0.045,0.018
12215,0.062,0.093
12216,0.039,0.059
12217,0.047,0.050
12218,0.001,0.018
12219,0.029,0.065
12220,-0.007,0.007
12221,0.008,-0.013
12222,0.018,0.051
12223,0.050,0.035
12224,0.032,0.069
12225,0.037,0.049
12226,0.062,0.112
12227,0.112,0.116
12228,0.085,0.090
12229,0.070,0.061
12230,0.053,0.090
12231,0.036,0.048
12232,0.025,0.070
12233,0.111,0.077
12234,0.166,0.150
12235,0.112,0.050
12236,0.132,0.116
12237,0.096,0.042
12238,0.064,0.003
12239,0.071,0.067
12240,0.071,0.012
12241,0.037,0.010
12242,0.020,0.085
12243,0.057,0.033
12244,0.044,0.033
12245,0.024,0.042
12246,0.075,0.016
12247,0.207,0.226
12248,-0.024,0.083
12249,0.030,0.058
12250,0.031,0.037
12251,0.026,0.063
12252,0.049,0.110
12253,0.034,0.033
12254,0.052,0.054
12255,0.042,0.053
12256,0.053,0.131
12257,0.054,0.082
12258,0.040,0.045
12259,0.072,0.075
12260,0.052,0.114
12261,0.073,0.052
12262,0.075,0.113
12263,0.092,0.052
12264,0.046,0.071
12265,0.051,0.091
12266,0.059,0.051
12267,0.022,0.054
12268,0.029,0.085
12269,0.042,0.096
12270,0.041,0.055
12271,0.028,0.074
12272,0.047,0.080
12273,0.031,0.094
12274,0.045,0.060
12275,0.115,0.234
12276,-0.009,-0.038
12277,0.077,0.102
12278,0.075,0.098
12279,0.101,0.169
12280,0.060,0.085
12281,0.027,0.131
12282,-0.018,-0.022
12283,0.063,0.073
12284,0.079,0.063
12285,0.041,0.049
12286,0.153,0.125
12287,0.176,0.186
12288,0.141,0.146
12289,0.108,0.128
12290,0.005,0.008
12291,0.070,0.079
12292,-0.013,0.002
12293,0.028,0.034
12294,0.012,0.032
12295,0.042,0.047
12296,0.122,0.191
12297,0.228,0.213
12298,0.199,0.180
12299,0.134,0.121
12300,0.012,0.069
12301,0.009,0.014
12302,0.015,0.074
12303,0.140,0.142
12304,0.135,0.138
12305,0.119,0.120
12306,0.105,0.104
12307,-0.107,-0.136
12308,-0.043,-0.083
12309,0.030,-0.023
12310,-0.029,-0.072
12311,0.066,0.031
12312,0.057,0.012
12313,0.006,-0.022
12314,0.070,0.061
12315,0.037,0.025
12316,0.042,0.028
12317,-0.082,-0.098
12318,0.045,0.022
12319,-0.204,-0.232
12320,-0.080,-0.118
12321,0.106,0.066
12322,0.059,-0.193
12323,-0.208,-0.363
12324,0.009,0.037
12325,0.109,0.061
12326,-0.048,-0.067
12327,0.177,0.176
12328,-0.152,-0.167
12329,-0.976,-1.760
12330,-2.398,-1.540
12331,-0.972,-1.601
12332,-0.655,-0.470
12333,0.172,-1.407
12334,-0.772,-0.742
12335,-0.069,-2.302
12336,0.098,2.172
12337,0.027,-0.551
12338,-0.993,-9.401
12339,0.205,0.151
12340,0.144,0.087
12341,0.216,0.161
12342,0.065,0.008
12343,0.200,0.145
12344,0.160,0.105
12345,0.095,0.050
12346,0.136,0.072
12347,0.043,-0.039
12348,-0.375,-0.490
12349,0.065,-0.039
12350,-0.033,-0.136
12351,-0.024,-0.111
12352,-0.226,-0.327
12353,0.077,0.016
12354,-0.053,-0.187
12355,-0.073,-0.116
12356,0.154,0.134
12357,-0.049,-0.039
12358,0.045,0.051
12359,-0.005,0.005
12360,0.009,0.016
12361,0.006,0.016
12362,-0.003,0.021
12363,0.020,0.027
12364,0.007,0.014
12365,-0.014,0.001
12366,-0.210,-0.316
12367,0.025,0.031
12368,-0.051,-0.064
12369,-0.049,-0.035
12370,-0.138,-0.121
12371,-0.008,0.002
12372,-0.058,-0.046
12373,-0.015,0.009
12374,0.027,0.036
12375,0.002,0.003
12376,0.049,0.112
12377,0.002,0.007
12378,0.112,0.083
12379,0.138,0.115
12380,0.127,0.103
12381,0.136,0.108
12382,0.142,0.104
12383,0.062,0.049
12384,0.011,0.007
12385,0.034,0.033
12386,0.033,0.033
12387,0.017,0.042
12388,0.042,0.068
12389,0.019,0.017
12390,0.028,0.042
12391,0.057,0.013
12392,0.011,0.187
12393,0.017,0.029
12394,0.009,0.038
12395,0.011,0.004
12396,0.010,0.003
12397,0.037,0.031
12398,0.025,0.011
12399,0.041,0.040
12400,0.024,0.113
12401,0.058,0.058
12402,0.026,0.105
12403,0.088,0.381
12404,0.075,-0.016
12405,0.051,0.047
12406,0.059,0.088
12407,0.065,0.060
12408,0.102,0.106
12409,0.131,0.139
12410,0.138,0.137
12411,0.140,0.481
12412,0.128,0.134
12413,0.125,0.126
12414,0.141,0.214
12415,0.124,0.127
12416,0.157,0.160
12417,0.166,0.169
12418,0.048,0.027
12419,0.050,0.056
12420,0.035,-0.009
12421,0.036,0.055
12422,0.026,0.044
12423,0.035,0.028
12424,0.027,0.042
12425,0.030,0.074
12426,0.044,0.076
12427,0.051,0.073
12428,0.049,0.103
12429,0.051,0.036
12430,0.035,0.017
12431,-0.030,-0.054
12432,0.045,0.098
12433,0.039,0.048
12434,0.027,0.098
12435,0.096,0.459
12436,0.159,0.165
12437,0.065,0.069
12438,0.116,0.180
12439,0.097,0.250
12440,0.106,0.107
12441,0.095,0.094
12442,0.101,0.137
12443,0.060,0.140
12444,0.076,0.218
12445,0.380,0.479
12446,0.179,1.028
12447,-0.266,-0.598
12448,0.053,0.050
12449,0.092,0.354
12450,0.112,0.102
12451,0.073,0.142
12452,0.064,0.210
12453,0.170,0.339
12454,0.105,0.119
12455,0.113,0.177
12456,0.065,0.099
12457,0.084,0.401
12458,0.189,0.203
12459,0.138,0.214
12460,0.117,0.430
12461,0.183,0.205
12462,0.174,0.210
12463,0.135,0.212
12464,0.084,0.421
12465,0.146,0.176
12466,0.155,0.167
12467,0.114,0.190
12468,0.077,0.462
12469,0.041,0.059
12470,0.005,-0.009
12471,0.016,0.087
12472,0.010,0.016
12473,0.023,0.104
12474,0.010,0.091
12475,0.044,0.065
12476,0.028,0.049
12477,0.013,0.107
12478,-0.008,0.106
12479,0.030,0.034
12480,0.004,0.015
12481,0.013,0.008
12482,0.012,0.286
12483,0.010,0.059
12484,0.016,0.064
12485,0.010,0.096
12486,-0.151,0.027
12487,-0.030,0.007
12488,0.036,0.083
12489,0.016,0.081
12490,0.041,0.052
12491,-0.050,-0.043
12492,0.085,0.089
12493,0.041,0.049
12494,-0.041,-0.030
12495,0.081,0.087
12496,0.063,0.066
12497,0.022,0.030
12498,0.050,0.058
12499,0.065,0.069
12500,0.076,0.077
12501,0.050,0.055
12502,0.054,0.062
12503,0.078,0.081
12504,0.069,0.073
12505,0.029,0.033
12506,0.071,0.064
12507,0.013,0.007
12508,0.036,0.031
12509,0.046,0.042
12510,0.031,0.025
12511,0.039,0.033
12512,0.040,0.033
12513,0.048,0.041
12514,0.024,0.020
12515,0.050,0.045
12516,0.036,0.030
12517,0.036,0.033
12518,0.040,0.032
12519,0.029,0.021
12520,0.024,0.026
12521,0.018,0.011
12522,0.005,0.002
12523,0.069,0.064
12524,0.061,0.060
12525,0.054,0.058
12526,0.153,0.153
12527,0.105,0.079
12528,0.064,0.138
12529,0.020,0.006
12530,0.058,0.175
12531,0.034,0.021
12532,0.040,0.033
12533,0.040,0.062
12534,0.085,0.194
12535,0.025,0.016
12536,0.053,0.045
12537,0.054,0.076
12538,0.074,0.216
12539,0.046,0.034
12540,0.054,0.035
12541,0.051,0.073
12542,0.058,0.175
12543,0.044,0.052
12544,0.058,0.071
12545,0.052,0.083
12546,0.053,0.409
12547,0.091,0.065
12548,0.018,-0.006
12549,0.085,0.064
12550,0.052,0.033
12551,0.057,0.054
12552,0.047,0.036
12553,0.038,0.031
12554,0.041,0.034
12555,0.060,0.026
12556,-0.205,-0.285
12557,-0.196,-0.077
12558,-0.081,0.000
12559,-0.158,-0.040
12560,-0.063,-0.050
12561,-0.311,-0.475
12562,-0.086,-0.024
12563,-0.204,-0.177
12564,0.011,0.090
12565,-0.101,-0.020
12566,-0.049,0.116
12567,-0.310,-0.344
12568,0.022,-0.014
12569,-0.039,0.149
12570,-0.079,0.756
12571,0.224,0.317
12572,-0.486,-0.529
12573,-0.083,-0.120
12574,-0.308,-0.305
12575,0.220,0.430
12576,0.167,0.434
12577,0.213,0.225
12578,0.164,0.224
12579,0.224,0.236
12580,0.232,0.230
12581,0.223,0.231
12582,0.237,0.240
12583,0.271,0.273
12584,-0.146,-0.224
12585,-0.270,0.194
12586,-0.242,0.338
12587,-0.202,-0.109
12588,-0.115,-0.555
12589,-0.100,-0.152
12590,-0.164,-0.161
12591,-0.177,-0.203
12592,-0.091,-0.106
12593,-0.116,-0.159
12594,-0.087,-0.140
12595,-0.093,-0.154
12596,-0.038,-0.084
12597,-0.062,-0.125
12598,-0.005,-0.058
12599,0.098,0.021
12600,0.163,0.016
12601,0.154,0.010
12602,0.422,0.049
12603,0.479,0.069
12604,0.569,0.576
12605,-0.023,-0.015
12606,0.008,0.043
12607,0.121,0.224
12608,0.187,0.272
12609,0.112,0.208
12610,0.144,0.220
12611,0.060,0.080
12612,0.197,0.249
12613,0.064,0.114
12614,0.165,0.188
12615,0.121,0.180
12616,0.117,0.076
12617,0.033,-0.006
12618,0.067,0.025
12619,0.028,0.103
12620,0.024,0.023
12621,-0.030,0.066
12622,0.055,0.014
12623,-0.073,-0.087
12624,-0.073,-0.100
12625,-0.046,-0.127
12626,-0.060,-0.218
12627,-0.079,-0.081
12628,-0.007,-0.032
12629,0.034,-0.052
12630,-0.020,-0.023
12631,-0.070,-0.058
12632,0.079,0.088
12633,0.048,0.059
12634,0.038,0.039
12635,-0.014,-0.019
12636,-0.020,-0.019
12637,0.017,0.016
12638,0.019,0.022
12639,0.019,0.012
12640,0.023,-0.426
12641,0.077,-0.188
12642,0.034,-1.053
12643,0.085,0.087
12644,0.022,0.028
12645,0.059,0.064
12646,0.063,0.067
12647,0.019,0.023
12648,-0.022,-0.015
12649,0.010,0.016
12650,0.013,0.019
12651,0.013,0.021
12652,-0.032,-0.028
12653,-0.002,0.004
12654,0.002,0.006
12655,0.015,0.019
12656,-0.017,-0.012
12657,0.008,0.011
12658,-0.158,-0.369
12659,0.087,0.048
12660,0.011,-0.018
12661,-0.164,-0.229
12662,-0.510,-0.567
12663,0.034,0.008
12664,-0.098,-0.142
12665,-0.414,-0.449
12666,-1.137,-1.192
12667,-0.849,-0.998
12668,-0.390,-0.391
12669,-0.751,-0.776
12670,-0.903,-0.905
12671,-0.353,-0.446
12672,-0.691,-0.786
12673,-0.753,-0.848
12674,-1.008,-1.160
12675,-0.493,-0.606
12676,-0.291,-0.401
12677,-0.515,-0.776
12678,-0.474,-0.886
12679,-0.106,-0.113
12680,-0.212,-0.387
12681,-0.351,-0.681
12682,-0.591,-0.705
12683,-0.562,-0.643
12684,-0.461,-0.332
12685,-0.435,-0.591
12686,-0.388,-0.420
12687,-0.327,-0.314
12688,-0.168,-0.131
12689,-0.309,-0.697
12690,-0.203,-0.078
12691,-0.585,-0.566
12692,0.165,0.180
12693,0.166,0.172
12694,0.137,0.147
12695,0.135,0.142
12696,0.142,0.144
12697,0.143,0.150
12698,0.150,0.160
12699,0.147,0.148
12700,0.133,0.138
12701,0.144,0.151
12702,0.127,0.131
12703,0.121,0.129
12704,0.154,0.165
12705,0.164,0.172
12706,0.177,0.183
12707,0.155,0.166
12708,0.188,0.199
12709,0.147,0.152
12710,-0.016,-0.103
12711,0.012,0.052
12712,-0.042,-0.120
12713,-0.032,-0.109
12714,-0.030,-0.175
12715,-0.049,-0.118
12716,-0.041,-0.144
12717,-0.053,0.060
12718,-0.068,-0.273
12719,-0.067,-0.096
12720,-0.109,-0.159
12721,-0.028,-0.132
12722,-0.052,0.017
12723,-0.056,-0.071
12724,-0.054,-0.018
12725,-0.270,-0.442
12726,-0.140,-0.017
12727,-41.783,4.868
12728,-50.277,-30.102
12729,-56.317,-72.668
12730,-15.661,-26.685
12731,-28.549,-48.697
12732,0.568,-0.736
12733,-0.687,-0.530
12734,-0.719,-1.046
12735,-0.222,-0.444
12736,-0.158,-0.227
12737,-0.006,-0.121
12738,-0.028,-0.117
12739,-0.021,-0.207
12740,0.077,0.087
12741,0.041,0.041
12742,0.017,0.015
12743,0.041,0.042
12744,0.023,0.028
12745,0.025,0.015
12746,-0.027,-0.040
12747,0.000,-0.017
12748,-0.050,-0.061
12749,0.002,-0.032
12750,-0.059,-0.090
12751,0.014,-0.009
12752,-0.031,0.037
12753,-0.104,-0.158
12754,-0.117,-0.155
12755,-0.098,-0.156
12756,-0.201,-0.347
12757,-0.152,-0.154
12758,0.004,-0.046
12759,-0.017,-0.057
12760,-0.047,-0.084
12761,0.024,0.022
12762,0.014,0.002
12763,0.093,0.123
12764,0.043,0.014
12765,0.018,0.113
12766,0.026,-0.088
12767,0.068,0.008
12768,0.044,0.035
12769,0.036,-0.003
12770,0.018,-0.068
12771,0.048,0.114
12772,-0.006,-0.020
12773,-0.008,-0.079
12774,-0.072,-0.163
12775,-0.029,-0.147
12776,-0.082,-0.170
12777,-0.184,-0.486
12778,0.141,0.139
12779,0.008,0.003
12780,-0.018,-0.090
12781,-0.014,-0.294
12782,0.102,0.068
12783,0.155,-0.098
12784,0.037,0.036
12785,0.024,0.017
12786,0.019,0.018
12787,0.022,0.024
12788,0.021,0.020
12789,0.027,0.024
12790,0.020,0.019
12791,0.011,0.007
12792,0.015,0.015
12793,0.023,0.021
12794,0.016,0.014
12795,0.010,0.005
12796,0.035,0.013
12797,0.026,0.022
12798,0.020,0.009
12799,0.014,0.010
12800,0.029,0.020
12801,0.017,0.006
12802,0.016,-0.004
12803,0.011,0.005
12804,0.030,0.036
12805,0.021,0.015
12806,0.081,0.074
12807,0.107,0.111
12808,0.080,0.060
12809,-0.106,0.274
12810,-0.349,-0.760
12811,0.059,-0.006
12812,-0.215,-0.231
12813,-0.261,-0.009
12814,-0.344,-0.397
12815,0.060,-0.469
12816,-0.175,-0.170
12817,-5.634,-1.537
12818,-1.528,-0.252
12819,-0.359,0.229
12820,0.028,0.021
12821,-0.038,0.600
12822,0.022,0.035
12823,0.017,-0.087
12824,0.006,0.202
12825,-0.079,-0.109
12826,-0.076,-0.051
12827,-0.149,-0.118
12828,-0.096,-0.134
12829,-0.069,-0.059
12830,-0.046,0.005
12831,-0.116,-0.075
12832,-0.077,-0.069
12833,-0.023,-0.010
12834,-0.070,-0.052
12835,-0.151,-0.113
12836,-0.676,-0.649
12837,-0.139,-0.283
12838,-0.119,-0.175
12839,-0.034,-0.029
12840,0.033,0.037
12841,-0.006,-0.005
12842,0.007,0.007
12843,-0.024,-0.015
12844,-0.022,0.029
12845,-0.042,-0.033
12846,-0.024,-0.021
12847,-0.044,-0.020
12848,-0.042,-0.071
12849,-0.065,-0.031
12850,-0.045,-0.127
12851,-0.023,-0.013
12852,-0.020,-0.077
12853,-0.027,-0.039
12854,0.002,-0.030
12855,-0.009,-0.031
12856,-0.071,-0.044
12857,-0.009,-0.041
12858,-0.015,-0.017
12859,0.022,0.006
12860,0.052,0.044
12861,-0.018,-0.044
12862,0.077,0.078
12863,0.079,0.063
12864,0.084,0.071
12865,0.065,0.022
12866,0.052,0.046
12867,0.038,-0.060
12868,0.053,-0.307
12869,0.115,0.121
12870,0.122,0.136
12871,0.149,0.136
12872,0.138,0.119
12873,0.107,0.108
12874,0.127,0.173
12875,0.149,0.160
12876,0.113,0.118
12877,0.075,0.111
12878,0.073,0.086
12879,0.157,0.162
12880,0.105,0.114
12881,0.138,0.162
12882,0.121,0.153
12883,0.123,0.151
12884,0.109,0.022
12885,0.130,0.101
12886,0.154,0.189
12887,0.113,0.221
12888,0.100,0.075
12889,0.110,0.171
12890,0.101,0.196
12891,0.108,0.129
12892,0.145,0.142
12893,0.247,0.245
12894,-0.162,-0.118
12895,-0.139,-0.139
12896,-0.065,-0.359
12897,-0.303,-0.713
12898,-0.143,-0.425
12899,-0.320,-1.031
12900,-0.159,0.322
12901,-0.210,-0.396
12902,0.018,-0.046
12903,-0.266,-0.800
12904,0.141,0.148
12905,0.131,0.130
12906,0.137,0.145
12907,0.141,0.141
12908,0.162,0.170
12909,0.148,0.147
12910,0.111,0.150
12911,0.122,0.081
12912,0.204,0.164
12913,0.169,0.163
12914,0.223,0.244
12915,0.049,-0.024
12916,0.128,0.176
12917,0.102,0.149
12918,0.145,0.197
12919,0.132,0.178
12920,0.172,0.223
12921,0.182,0.220
12922,0.179,1.079
12923,0.135,0.226
12924,0.225,0.288
12925,0.167,0.255
12926,-0.326,-0.332
12927,-0.306,-0.297
12928,-0.470,-0.469
12929,-0.444,-0.430
12930,-0.592,-0.752
12931,-0.722,-0.669
12932,-0.518,-0.549
12933,-0.435,-0.394
12934,-0.364,-0.438
12935,-1.233,-1.174
12936,-0.736,-0.713
12937,-1.053,-1.437
12938,-0.886,-1.236
12939,-0.900,-1.317
12940,0.050,0.075
12941,0.178,0.198
12942,-0.158,-0.131
12943,0.037,0.062
12944,-0.049,-0.014
12945,0.050,0.085
12946,0.050,0.081
12947,0.068,0.101
12948,-0.004,0.048
12949,0.073,0.130
12950,0.023,0.039
12951,0.035,0.072
12952,0.107,0.150
12953,0.118,0.156
12954,0.058,0.062
12955,0.034,0.011
12956,0.045,0.042
12957,-0.028,-0.022
12958,0.023,0.013
12959,-0.036,-0.008
12960,-0.050,-0.035
12961,-0.179,-0.168
12962,-0.055,-0.043
12963,-0.053,-0.027
12964,0.088,0.127
12965,0.201,0.295
12966,-0.045,0.011
12967,0.097,0.143
12968,0.142,0.197
12969,0.299,0.447
12970,0.173,0.187
12971,0.134,0.195
12972,0.083,0.123
12973,0.267,0.286
12974,0.105,0.148
12975,0.127,0.166
12976,0.141,0.153
12977,0.168,0.222
12978,0.054,0.108
12979,0.107,0.149
12980,-0.061,-0.010
12981,0.206,0.181
12982,0.105,0.085
12983,0.240,0.341
12984,0.241,0.224
12985,0.157,0.158
12986,0.188,0.196
12987,0.152,0.137
12988,0.163,0.174
12989,0.150,0.138
12990,0.087,0.153
12991,0.153,0.146
12992,0.149,0.151
12993,0.148,0.143
12994,0.137,0.124
12995,0.142,0.135
12996,0.154,0.143
12997,0.154,0.151
12998,0.115,0.112
12999,0.087,0.071
13000,0.092,0.079
13001,-0.012,-0.028
13002,-0.079,-0.188
13003,0.158,0.161
13004,0.215,0.214
13005,0.190,0.171
13006,0.265,0.266
13007,0.229,0.226
13008,0.289,0.286
13009,0.275,0.269
13010,0.288,0.242
13011,0.283,0.261
13012,0.288,0.305
13013,0.025,0.002
13014,0.088,0.060
13015,-0.088,0.076
13016,0.206,0.210
13017,0.075,0.107
13018,0.234,0.248
13019,0.174,0.190
13020,0.118,0.130
13021,0.042,0.057
13022,0.183,0.191
13023,0.183,-0.140
13024,0.182,0.181
13025,0.167,-0.173
13026,0.230,-0.326
13027,0.191,0.040
13028,0.173,-0.714
13029,0.035,1.391
13030,0.314,0.498
13031,0.178,0.244
13032,0.245,0.302
13033,0.117,0.131
13034,0.127,0.131
13035,0.065,0.064
13036,0.097,0.105
13037,0.099,0.110
13038,0.011,-0.021
13039,0.006,-0.260
13040,-0.075,-0.894
13041,0.019,-0.538
13042,-0.100,-0.704
13043,-0.032,-0.315
13044,0.008,-0.126
13045,0.086,0.036
13046,0.002,-0.123
13047,0.035,-0.112
13048,0.086,0.031
13049,0.015,-1.672
13050,-0.094,-0.420
13051,0.063,0.032
13052,-0.122,-0.088
13053,-0.083,-0.076
13054,-0.003,0.039
13055,-0.066,-0.052
13056,-0.075,-0.062
13057,-0.058,-0.067
13058,0.031,0.014
13059,0.029,0.009
13060,-0.011,-0.043
13061,-0.026,-0.088
13062,0.002,-0.023
13063,-0.095,-0.117
13064,-0.101,-0.198
13065,-0.158,-0.201
13066,-0.067,-0.349
13067,-0.123,-0.133
13068,-0.076,-0.075
13069,-0.122,-0.209
13070,-0.015,-0.014
13071,0.026,0.052
13072,-0.005,-0.019
13073,0.013,-0.204
13074,-0.280,-0.257
13075,-0.276,-0.280
13076,-0.060,-0.044
13077,-0.136,-0.279
13078,-0.029,0.003
13079,-0.070,-0.080
13080,-0.061,-0.073
13081,-0.039,-0.084
13082,0.021,0.043
13083,0.031,-0.286
13084,0.040,0.246
13085,-0.055,-0.039
13086,0.069,0.052
13087,0.007,0.053
13088,0.018,0.008
13089,-0.032,-0.049
13090,0.062,0.033
13091,-0.052,0.697
13092,0.054,-1.274
13093,0.030,0.199
13094,0.026,-0.526
13095,-0.039,-0.397
13096,0.090,0.085
13097,0.051,-0.468
13098,0.033,-0.240
13099,-0.032,-0.749
13100,0.083,0.265
13101,0.036,0.566
13102,0.039,0.301
13103,-0.026,0.825
13104,0.083,-0.023
13105,0.036,1.178
13106,0.045,0.065
13107,0.079,0.022
13108,0.040,0.053
13109,0.053,0.017
13110,-0.024,0.027
13111,-0.007,0.003
13112,-0.014,-0.022
13113,-0.141,-0.129
13114,-0.113,-0.091
13115,-0.067,-0.057
13116,-0.111,-0.099
13117,-0.058,-0.045
13118,-0.014,-0.003
13119,-0.148,-0.136
13120,-0.080,-0.076
13121,-0.024,0.006
13122,0.025,0.027
13123,0.053,0.039
13124,0.004,-0.342
13125,-0.582,-0.480
13126,-2.955,-2.455
13127,-1.523,-1.463
13128,-2.067,-1.716
13129,-1.638,-1.620
13130,-1.736,-1.345
13131,-2.991,-4.765
13132,-1.118,-1.295
13133,-1.722,-4.105
13134,-1.633,-1.242
13135,-1.658,-3.479
13136,-0.566,-1.519
13137,0.096,0.148
13138,0.077,0.096
13139,0.074,0.135
13140,0.062,0.236
13141,0.045,0.123
13142,0.055,0.554
13143,0.077,0.083
13144,0.054,0.163
13145,0.071,0.151
13146,0.104,0.118
13147,0.124,0.132
13148,0.093,0.116
13149,0.084,0.149
13150,0.134,0.168
13151,0.129,0.173
13152,0.184,0.205
13153,0.185,0.198
13154,0.187,0.197
13155,0.195,0.194
13156,0.195,0.202
13157,0.159,0.138
13158,0.161,0.173
13159,0.094,0.040
13160,0.142,0.165
13161,0.054,0.069
13162,0.083,0.068
13163,0.082,0.084
13164,0.118,0.145
13165,0.142,0.157
13166,0.136,0.149
13167,-0.021,0.025
13168,0.134,0.112
13169,0.166,0.146
13170,0.188,0.169
13171,0.093,0.061
13172,0.088,0.062
13173,-0.035,0.006
13174,0.055,0.106
13175,0.132,-0.772
13176,0.162,0.046
13177,0.172,0.182
13178,-96.272,-97.072
13179,-3.521,-3.599
13180,0.522,0.897
13181,-0.404,-0.413
13182,-0.105,-0.027
13183,-0.017,-0.038
13184,0.036,0.036
13185,0.019,0.021
13186,0.026,0.022
13187,0.122,0.109
13188,0.143,0.145
13189,0.070,0.071
13190,0.072,0.073
13191,0.035,0.035
13192,0.041,0.041
13193,0.085,0.081
13194,0.005,0.011
13195,-0.019,-0.019
13196,-0.006,-0.007
13197,0.010,0.011
13198,-0.087,-0.077
13199,-0.038,-0.033
13200,-0.006,0.003
13201,0.005,0.004
13202,-0.002,-0.010
13203,0.029,0.026
13204,0.022,0.016
13205,0.024,0.038
13206,0.014,0.010
13207,0.048,0.086
13208,0.112,0.105
13209,0.113,0.107
13210,0.106,0.089
13211,0.110,0.104
13212,0.099,0.078
13213,0.081,0.075
13214,0.053,0.040
13215,0.040,0.009
13216,-0.039,-0.058
13217,0.062,0.045
13218,-0.006,-0.028
13219,0.016,0.027
13220,0.064,0.734
13221,-0.310,-0.307
13222,0.105,0.121
13223,-0.052,-0.415
13224,-0.332,-0.316
13225,0.148,0.134
13226,0.079,-0.073
13227,0.008,-0.135
13228,-0.409,-0.360
13229,-0.424,-0.426
13230,0.037,0.035
13231,-0.092,-0.088
13232,0.106,0.092
13233,0.026,0.015
13234,0.023,-0.016
13235,-0.042,-0.079
13236,0.049,0.040
13237,-0.008,-0.036
13238,-0.051,-0.074
13239,-0.046,-0.046
13240,0.097,0.084
13241,-0.106,-0.174
13242,-0.048,-0.079
13243,0.025,0.011
13244,0.054,-0.033
