,STDR_YM_CD,TRDAR_SE_C,TRDAR_SE_1,TRDAR_NO,TRDAR_NM,XCNTS_VALU,YDNTS_VALU,SIGNGU_CD,ADSTRD_CD,geometry
1110,202112,D,발달상권,2120045,남영동 먹자골목,197640.0,449258.0,11170,11170530,"POLYGON ((197710.88 449005.28, 197630.37 448987.8, 197613.97 449069.38, 197606.68 449105.62, 197593.06 449173.29, 197583.75 449219.5, 197560.66 449334.39, 197541.86 449426.82, 197525.01 449510.14, 197560.08 449515.08, 197606.36 449521.32, 197650.8 449527.29, 197656.35 449528.04, 197669.53 449452.43, 197687.69 449360.74, 197710.77 449247.42, 197734.38 449131.41, 197755.87 449015.07, 197710.88 449005.28))"
1111,202112,D,발달상권,2120147,보라매역,193042.0,444314.0,11590,11590660,"POLYGON ((193001.89 444248.41, 192982.15 444224.13, 192979.84 444199.61, 193033.33 444153.93, 193039.51 444149.12, 193020.11 444109.66, 193045.01 444092.55, 193031.56 444070.65, 193003.2 444086.79, 192985.61 444098.29, 193000.89 444130.45, 192915.02 444191.42, 192913.45 444204.59, 192920.26 444207.66, 192906.47 444243.58, 192868.99 444241.75, 192897.86 444251.18, 192942.45 444307.47, 192809.57 444319.49, 192815.54 444384.25, 192833.8 444383.13, 192866.34 444373.29, 192884.99 444365.61, 192887.95 444437.08, 192888.93 444462.34, 192797.63 444463.5, 192798.07 444501.69, 192799.57 444558.08, 192906.14 444554.15, 192968.88 444549.57, 192970.44 444555.59, 193151.61 444549.13, 193286.91 444545.13, 193285.48 444487.93, 193284.19 444427.28, 193147.81 444430.65, 193146.61 444384.51, 193007.63 444387.54, 193005.36 444342.76, 193003.81 444312.18, 193004.69 444311.69, 193103.07 444269.67, 193121.07 444270.49, 193120.36 444254.41, 193089.41 444252.84, 193018.85 444249.27, 193001.89 444248.41))"
1112,202112,D,발달상권,2120061,올림픽대교북단,208468.0,449149.0,11215,11215870,"POLYGON ((208471.5 449083, 208475.26 449079.1, 208514.31 449095.33, 208527.32 449100.78, 208599.5 449130.93, 208626.82 449142.34, 208646.51 449150.55, 208667.31 449108.21, 208698.51 449116.29, 208709.88 449089.91, 208672.64 449091.57, 208685.43 449079.33, 208661.89 449073.71, 208629.1 449066.24, 208587.9 449040.61, 208536.65 449010.62, 208524.82 449023.87, 208473.67 448985.02, 208463.93 448977.66, 208440.55 448960.04, 208426.23 448949.26, 208358.48 448989.73, 208318.62 449044.06, 208369.18 449083.23, 208387.35 449096.86, 208294.43 449215, 208226.62 449299.98, 208230.28 449334.39, 208243.36 449347.91, 208260.37 449328.96, 208295.43 449288.4, 208331.32 449246.27, 208428.58 449127.86, 208471.5 449083))"
1113,202112,D,발달상권,2120056,구의역,207558.0,448641.0,11215,11215850,"POLYGON ((207449.88 448358.23, 207475.67 448275.12, 207387.82 448248.37, 207380.32 448274.92, 207373.73 448298.35, 207391.55 448303.54, 207374.57 448359.74, 207358.4 448355, 207334.79 448430.7, 207328.31 448451.88, 207318.47 448484.34, 207349.59 448499.73, 207278.65 448522.36, 207285.04 448544.86, 207261.34 448551.92, 207253.75 448530.28, 207223.21 448539.71, 207242.85 448606.11, 207218.49 448613.91, 207236.1 448656.41, 207255.21 448684.68, 207265.43 448702.6, 207291.81 448690.01, 207307.88 448692.12, 207321.73 448691.64, 207332.44 448625.37, 207380.11 448626.94, 207377.86 448656.11, 207375 448692.95, 207371.82 448733.86, 207361.99 448853.39, 207358.33 448894.42, 207357.62 448902.6, 207353 448954.68, 207378.04 449027.63, 207379.86 449032.9, 207455.81 449006.46, 207442.53 448967.56, 207413.46 448976.63, 207407.4 448958.69, 207412.14 448898.24, 207441.46 448900.55, 207446.26 448843.35, 207506.4 448847.92, 207510.89 448787.03, 207550.73 448790.45, 207548.3 448836.68, 207579.69 448838.58, 207580.76 448820.27, 207583.5 448776.92, 207611.8 448778.54, 207609.71 448822.02, 207608.75 448842.32, 207641.23 448843.79, 207641.91 448833.36, 207701.19 448839.24, 207705.09 448839.59, 207714.34 448840.44, 207724.39 448841.36, 207727.95 448809.59, 207797.82 448816.2, 207803.57 448848.58, 207809.36 448880.27, 207860.8 448871, 207897.98 448863.77, 207889.32 448816.55, 207889.17 448815.67, 207870.1 448714.09, 207728.5 448666.46, 207711.33 448661.09, 207655.11 448643.55, 207654.89 448643.49, 207663.75 448610.2, 207591.07 448584.74, 207586.7 448572.63, 207538.95 448560.94, 207546.79 448525.45, 207458.98 448495.96, 207496.19 448372.72, 207449.88 448358.23))"
1114,202112,D,발달상권,2120029,을지로2가,198751.0,451719.0,11140,11140550,"POLYGON ((198901.82 451801.44, 198902.36 451789.01, 198909.43 451679.71, 198859.01 451677.55, 198804.73 451633.78, 198754.97 451607.25, 198687.3 451591.22, 198649.22 451701.63, 198632.17 451720.95, 198613.25 451716.37, 198603 451768.89, 198592.92 451820.48, 198604.76 451835.73, 198606.98 451835.81, 198903.04 451845.96, 198901.82 451801.44))"
1115,202112,D,발달상권,2120048,금호역,201734.0,449893.0,11200,11200620,"POLYGON ((201882.11 449863.32, 201914.43 449862.22, 201950.89 449860.23, 202011.63 449855.63, 202057.55 449852.18, 202068.71 449851.36, 202056.2 449814.29, 202028.88 449791.56, 201983.32 449764.57, 201964.75 449793.81, 201938.21 449795.22, 201919.49 449798.15, 201882.46 449833.13, 201854.19 449810.64, 201820.23 449786.47, 201772.33 449753.52, 201789.51 449810.39, 201786.59 449823.55, 201775.7 449827.81, 201709.71 449811.86, 201665.43 449825.64, 201665.41 449833.07, 201667.02 449834.97, 201592.97 449838.87, 201589.98 449835.4, 201576.07 449832.56, 201554.22 449812.71, 201484.04 449826.34, 201411.8 449821.76, 201398.49 449860.05, 201446.22 449891.81, 201460.24 449895.9, 201478.1 449888.65, 201484.68 449901.53, 201580.79 449894.43, 201570.91 449936.33, 201607.13 449938.71, 201610.06 449951.81, 201651.25 449959.93, 201695.42 449956.46, 201739.42 450033.06, 201734.07 449977.87, 201732.01 449954.16, 201728.44 449913.56, 201883.64 449927.59, 201882.11 449863.32))"
1116,202112,D,발달상권,2120174,논현역 5번,201472.0,445871.0,11650,11650540,"POLYGON ((201575.13 445688.95, 201598 445627.75, 201596.1 445627.04, 201499.38 445591.01, 201425.88 445564.17, 201408.07 445625.92, 201395.15 445670.79, 201379.61 445724.69, 201374.19 445743.44, 201368.96 445762.83, 201364.07 445790.65, 201358.71 445821.16, 201349.59 445876.94, 201348.62 445894.3, 201347.23 445934.35, 201346.52 445989.23, 201346.88 446017.11, 201350.04 446055.08, 201365.75 446165, 201437.83 446178.39, 201430.11 446104.87, 201423.5 446041.98, 201415.85 445975.9, 201426.6 445967.89, 201467.26 445937.75, 201507.61 445907.87, 201471.6 445864.3, 201484.08 445837.43, 201464.16 445829.65, 201479.8 445784.44, 201531.33 445801.99, 201553.34 445748.66, 201575.13 445688.95))"
1117,202112,D,발달상권,2120071,성북구청,201379.0,454429.0,11290,11290555,"POLYGON ((201578.65 454265.59, 201577.76 454264.64, 201541.08 454228.25, 201490.34 454279.46, 201468.77 454301.24, 201430.85 454340.21, 201346.92 454427.26, 201308.21 454467.66, 201253.01 454445.2, 201205.45 454426.32, 201187.76 454468.19, 201273.12 454502.42, 201243.86 454532.11, 201225.77 454549.6, 201207.59 454543.22, 201202.79 454550.05, 201174.81 454539.31, 201165.59 454565.9, 201173.09 454568.92, 201162.69 454595.12, 201127.62 454580.56, 201132.62 454565.93, 201112.96 454557.47, 201109.49 454565.93, 201119.5 454570.91, 201111.82 454588.14, 201161.25 454616.05, 201217.63 454630.15, 201223.25 454624.58, 201295.61 454552.91, 201360.2 454488.9, 201469.7 454375.44, 201506.16 454410.95, 201539.85 454443.69, 201648.96 454336.65, 201629.95 454317.26, 201614.52 454301.47, 201614.15 454301.09, 201578.65 454265.59))"
1118,202112,D,발달상권,2120162,방배동카페골목,198748.0,444076.0,11650,11650590,"POLYGON ((198814.58 443685.93, 198756.89 443668.06, 198752.38 443689.2, 198747.4 443711.65, 198739.32 443747.88, 198728.17 443798.08, 198720.91 443830.63, 198685.5 443831.44, 198655.24 443832.12, 198625.32 443832.8, 198626.49 443881.75, 198709.7 443879.82, 198689 443972.42, 198628.46 443973.47, 198631.13 444113.56, 198642.66 444113.31, 198659.63 444112.93, 198716.84 444126.66, 198708.08 444165.26, 198702.15 444191.57, 198692.87 444232.54, 198681.74 444288.67, 198671.93 444335.94, 198652.96 444424.06, 198658.61 444483.19, 198755.5 444370.27, 198826.51 444322.9, 198783.41 444261.56, 198794.77 444239.31, 198815.1 444199.52, 198831.25 444167.94, 198775.33 444139.16, 198787.04 444087.22, 198797.79 444039.58, 198807.07 443998.49, 198825.2 443915.67, 198829.57 443895.91, 198838.33 443856.5, 198849.85 443805.18, 198856.38 443775.94, 198857.49 443771.07, 198870.15 443714.58, 198853.15 443705.84, 198814.58 443685.93))"
1119,202112,D,발달상권,2120057,아차산역,207833.0,450255.0,11215,11215780,"POLYGON ((207928.66 449853.23, 207890.62 449809.88, 207831.95 449743.07, 207783.17 449786.68, 207741.76 449824.43, 207713.49 449847.44, 207736.5 449872.81, 207773.81 449917.02, 207808.72 449961.21, 207832.29 449939.77, 207886.61 450004.48, 207868.17 450016.16, 207913.19 450065.01, 207945.3 450101.92, 207908.43 450135.97, 207875.46 450098.24, 207871.77 450101.45, 207847.42 450122.51, 207804.16 450069.73, 207777.43 450100.2, 207882.89 450225.7, 207925.89 450263.35, 207913.28 450303.28, 207824.91 450308.09, 207818.18 450317.77, 207763.31 450396.63, 207651.13 450454.01, 207535.51 450508.72, 207571.03 450584.04, 207573.67 450582.69, 207609.41 450659.77, 207624.56 450652.24, 207639.26 450644.96, 207672.09 450628.74, 207723.35 450604.22, 207736.8 450629.99, 207723.3 450723.67, 207719.9 450747.2, 207789.78 450758.31, 207789.82 450758.06, 207859.13 450767.55, 207870.18 450685.85, 207880 450612.2, 207859.87 450609.49, 207888.04 450534.59, 207906.44 450541.1, 207933.59 450469.01, 207943.38 450441.49, 207954.69 450409.6, 207977.14 450346.53, 207977.98 450346.85, 208002.88 450280.36, 208020.44 450233.48, 208039.32 450183.05, 208090.34 450163.72, 208078.39 450144.65, 208061.94 450118.54, 208028.99 450066.87, 208066.46 450034.77, 208123.78 449990.25, 208129.92 449985.94, 208074.74 449923.1, 208027.56 449963.03, 207928.66 449853.23))"
1120,202112,D,발달상권,2120146,한강성심병원,192074.0,446989.0,11560,11560535,"POLYGON ((192263.7 446663.35, 192253.34 446556.61, 192185.55 446630.83, 192238.54 446681.83, 192196.79 446713.51, 192152.01 446751.42, 192110.9 446794.29, 192180.8 446833.35, 192151.24 446885.91, 192123.04 446937.55, 192099.76 446981.12, 192079.17 447018.96, 191988.71 446971, 191964.34 447017.37, 192012.3 447044.88, 192053.04 447066.88, 192026.31 447114.66, 191972.68 447212.03, 191945 447264.24, 191853.86 447218.08, 191798.97 447319.69, 191843.45 447312.47, 191928.88 447299.57, 191900.53 447361.89, 191889.93 447385.09, 191943.33 447406.97, 191958.93 447376.89, 191994.46 447392.14, 191986.16 447408.74, 192011.66 447420.45, 192016.02 447409.62, 192037.32 447364.28, 192055.07 447325.47, 192109.58 447224.67, 192121.47 447202.73, 192129 447188.75, 192134.67 447178.31, 192149.21 447151.4, 192178.07 447166.83, 192201.47 447179.33, 192175.41 447229.31, 192162.94 447253.24, 192215.64 447281.42, 192262.95 447181.48, 192223.9 447159.57, 192292.85 447031.98, 192349.62 446930.21, 192288 446894.8, 192237.84 446865.21, 192259.16 446823.62, 192270.01 446778.73, 192263.7 446663.35))"
1121,202112,D,발달상권,2120095,홍제역,195105.0,454290.0,11410,11410620,"POLYGON ((195332.33 454119.93, 195350.14 454128.55, 195416.53 453995.25, 195422.93 453984.32, 195403.68 453970.11, 195350.28 454033.36, 195315.02 454075.11, 195273.53 454044.73, 195231.27 454013.66, 195198.02 454072.43, 195215.95 454084.19, 195194.3 454113.64, 195198.56 454147.69, 195183.27 454148.34, 195158.8 454178.08, 195144.95 454170, 195096.01 454205.29, 195079.21 454239.3, 195066.9 454218.11, 195044.93 454203.75, 194982.61 454271.9, 194982.12 454281.96, 194981.67 454283.14, 195037.24 454306.17, 195006.58 454339.03, 195025.06 454355.92, 194950.75 454434.51, 194933.51 454418.64, 194852.36 454500.34, 194839.63 454501.02, 194823.21 454523.15, 194787.55 454564.46, 194855.06 454610.87, 194863.57 454597.96, 194879.07 454574.5, 194898.12 454546.64, 194917.23 454519.03, 194934.96 454497.47, 194956.57 454510.2, 195016.87 454523.28, 195031.09 454523.55, 195092.82 454525.08, 195110.73 454501.46, 195076.39 454460.41, 195088.09 454435.09, 195070.06 454402.77, 195072.31 454393.8, 195111.04 454378.15, 195143.33 454389.18, 195190.85 454408.43, 195202.37 454344.8, 195219.26 454351.98, 195254.78 454291.73, 195276.23 454258.71, 195283.5 454247.54, 195293.85 454232.46, 195261.35 454218.05, 195287.7 454178.83, 195332.33 454119.93))"
1122,202112,D,발달상권,2120176,논현역 4번,201679.0,445426.0,11650,11650560,"POLYGON ((201646.94 445241.37, 201617.05 445230.87, 201534.61 445201.99, 201528.42 445222.36, 201521.81 445244.11, 201549.3 445259.84, 201586.95 445296.8, 201562.57 445373.42, 201501.93 445309.4, 201498.69 445320.12, 201486.03 445361.8, 201477.16 445390.89, 201464.53 445432.38, 201547.97 445480.15, 201526.47 445509.23, 201539.96 445518.88, 201527.91 445553.31, 201512.46 445547.9, 201436.97 445523.1, 201424.6 445563.72, 201425.88 445564.17, 201499.38 445591.01, 201596.1 445627.04, 201598 445627.75, 201656.89 445649.94, 201674.38 445603.81, 201730.14 445567.46, 201744.77 445576.62, 201787.2 445591.94, 201813.42 445521.4, 201861.95 445539.48, 201870.12 445517.19, 201889.31 445461.02, 201922.61 445450.75, 201930.53 445437.64, 201933.56 445431.86, 201930.77 445388.52, 201915.83 445388.98, 201882.74 445335.25, 201876.38 445352, 201816.62 445328.99, 201770.11 445279.62, 201737.31 445269.46, 201707.22 445260.07, 201662.42 445246.16, 201646.94 445241.37))"
1123,202112,D,발달상권,2120154,장승배기역,194819.0,444980.0,11590,11590540,"POLYGON ((194630.11 444963.84, 194655.48 444891.42, 194605.5 444870.82, 194620.31 444907.04, 194545.18 444909.75, 194545.93 444945.01, 194476.93 444948.21, 194447.41 444925.96, 194416.66 444902.82, 194409.87 444902.93, 194405.72 444962.02, 194390.36 445007.61, 194423.82 445017.46, 194469.5 445027.26, 194501.15 445033.47, 194563.72 445047.76, 194641.31 445086.84, 194644.8 445070.12, 194772.49 445079.16, 194825.73 445082.92, 194940.28 445084.76, 194975.4 445085.32, 194995.47 445085.03, 195043.83 445086.36, 195089.09 445088.52, 195141.79 445078.27, 195247.67 445037.08, 195194.96 444959.64, 195110.32 445007.62, 195114.79 445034.17, 195081.57 445040.13, 195025.83 445047.54, 194996.17 445051.47, 194983.44 445051.9, 194922.98 445053.82, 194909.63 445054.31, 194889.07 445060.09, 194876.06 445025.7, 194833.3 445041.56, 194787.47 445045.2, 194819.5 445001.22, 194824.8 444976.59, 194829.09 444963.32, 194794.12 444954.95, 194782.15 444960.95, 194700.57 444903.46, 194696.27 444911.16, 194668.3 444946.37, 194651.22 444983.62, 194630.11 444963.84))"
1124,202112,D,발달상권,2120179,양재역,202950.0,442711.0,11650,11650520,"POLYGON ((203347.43 442748.27, 203365.13 442691.52, 203314.67 442663.29, 203296.11 442686.91, 203264.89 442669.08, 203227.56 442649.74, 203248.04 442625.21, 203304.17 442560.36, 203359.99 442492.01, 203277.19 442460.76, 203307.85 442419.2, 203286.71 442397.29, 203266.29 442345.26, 203270.91 442313.31, 203263.21 442291.35, 203165.35 442268.62, 203161.02 442296.51, 203051.19 442362.79, 202977.4 442445.01, 202919.39 442451.59, 203013.54 442541.53, 203039.4 442593.18, 203027.7 442612.31, 203011.97 442624.83, 202996.68 442663.48, 202969.71 442754.64, 203018.98 442774.04, 203018.35 442780.15, 203017.2 442791.52, 202904.8 442766.76, 202847.1 442758.84, 202771.09 442744.78, 202639.94 442719.95, 202626.62 442796.94, 202548.45 442782.98, 202540.51 442821.21, 202520.87 442831.88, 202533.43 442852.89, 202580.82 442975.15, 202596.85 442969.13, 202584.09 443002.81, 202569.78 443040.6, 202598.45 443051.47, 202646.23 443069.6, 202681.06 443082.72, 202720.44 443097.51, 202869.88 443154.23, 202890.51 443100.76, 202926.43 443008.13, 202998.81 443037.21, 203020.65 442981.75, 203111.25 443022.65, 203078.04 443069.18, 203112.31 443111.67, 203190.01 443001.74, 203191.72 442999.38, 203212.41 443011.1, 203218.28 443000.35, 203252.47 442947.21, 203267.13 442958.62, 203309.2 442945.94, 203327.83 442999.39, 203356.26 442996.69, 203362.92 442952.57, 203364.51 442944.15, 203379.55 442857.37, 203370.01 442855.83, 203345.3 442851.75, 203307.75 442844.73, 203304.91 442844.2, 203336.97 442779.97, 203338.79 442775.93, 203347.43 442748.27))"
1125,202112,D,발달상권,2120113,오목교역,188866.0,447141.0,11470,11470510,"POLYGON ((188932.92 446963.12, 188875.17 446876.76, 188850.82 446907.31, 188866.14 446933.17, 188836.71 446959.04, 188777.39 447024.29, 188762.75 447051.57, 188760.47 447051.98, 188730.75 447057.36, 188736.92 447088.42, 188728.28 447089.64, 188729.74 447099.53, 188701.77 447105.43, 188691.32 447141.88, 188630.17 447179.67, 188636.9 447213.55, 188638.42 447221.26, 188644.11 447249.88, 188652.57 447292.6, 188659.13 447325.29, 188664.05 447349.84, 188671.26 447385.73, 188733.21 447373.27, 188770.1 447365.78, 188809.1 447357.95, 188804.5 447334.46, 188872.08 447320.93, 188878.66 447357.5, 188887.31 447405.78, 188931.76 447395.37, 188979.89 447384.07, 189022.18 447374.15, 189013.86 447324.93, 189008.33 447292.18, 189077.85 447278.55, 189052.59 447232.53, 189102.66 447223.18, 189093.77 447200.71, 189039.64 447210.26, 189000.06 447146.72, 188979.97 447114.44, 189014.51 447107.37, 188997.06 447010.99, 189035.64 447004.47, 189046.22 447002.64, 188992.72 446919.38, 188981.74 446899.95, 188960.07 446928.04, 188932.92 446963.12))"
1126,202112,D,발달상권,2120089,구파발역,192888.0,459794.0,11380,11380690,"POLYGON ((192962.665138547 459962.580673718, 192947.807720277 459952.735564695, 192912.307864636 459914.084691291, 192888.469726518 459688.741633569, 193132.83 459508.5, 193029.16 459447.39, 192971.15 459445.83, 192912.04 459444.21, 192848.9 459442.47, 192687.31 459438.06, 192683.61 459765.16, 192643.83 459941.31, 192777.71 459949.86, 192743.3 460070.18, 192817.7 460074.16, 192817.95 460062.29, 192824.92 460021.42, 192856.62 460025.76, 192878.55 460032.5, 192899.29 460057.22, 192929.53 460096.42, 192971.3 460150.49, 193025.71 460112.07, 193035.21 460091.85, 193027.94 460081.84, 193006.74 460053.55, 192973.5 460020.32, 192935.16 459981.97, 192943.72 459975.94, 192962.665138547 459962.580673718))"
1127,202112,D,발달상권,2120058,구의사거리,207834.0,449499.0,11215,11215850,"POLYGON ((208100.2 449438.77, 208188.84 449396.21, 208196.33 449400.35, 208233.33 449359.05, 208182.59 449319.95, 208085.86 449364.42, 207995.05 449381.52, 207994.93 449380.77, 207944.92 449390.43, 207903.36 449398.55, 207873.36 449401.05, 207847.27 449403.52, 207797.84 449408.18, 207740.77 449414.39, 207708.61 449417.98, 207684.81 449325.29, 207633.97 449342, 207568.71 449363.43, 207496.85 449387.61, 207434.92 449410.58, 207463 449517.88, 207517.33 449513.96, 207533.4 449512.76, 207621.72 449607.26, 207641.89 449629.48, 207650.94 449639.51, 207685.35 449677.69, 207711.31 449654.59, 207667.15 449605.12, 207605.72 449536.46, 207605.4 449507.52, 207623.32 449506.21, 207686.31 449501.57, 207688.66 449501.4, 207711.02 449499.77, 207713.17 449515.1, 207738.43 449543.5, 207744.33 449550.12, 207762.3 449535.75, 207827.64 449530.88, 207823.81 449491.4, 207875.88 449487.52, 207905.16 449484.89, 207962.2 449475.62, 207999.36 449469.58, 208011.38 449467.58, 208051.53 449459.57, 208100.2 449438.77))"
1128,202112,D,발달상권,2120019,경찰청앞교차로,197336.0,451514.0,11140,11140520,"POLYGON ((197479.71 451435, 197506.83 451385.66, 197538.34 451355.43, 197560.77 451327.17, 197508.39 451297.61, 197535.44 451245.77, 197496.36 451232.98, 197464.24 451229.08, 197404.46 451240.76, 197313.43 451387.3, 197242.45 451367.6, 197160.57 451402.61, 197162.08 451413.5, 197173.62 451412.75, 197192.57 451485.7, 197231.91 451532.62, 197225.83 451543.19, 197158.54 451661.41, 197151.34 451674.03, 197111.55 451742.42, 197183.96 451798.94, 197217.07 451735.54, 197231.12 451681, 197244.62 451598.51, 197277.76 451606.43, 197311.14 451614.41, 197327.23 451550.45, 197335.06 451519.28, 197358.05 451546.72, 197430.84 451566.99, 197467.8 451526.32, 197450.01 451512.32, 197479.71 451435))"
1129,202112,D,발달상권,2120139,대림3동사거리,190912.0,444502.0,11560,11560720,"POLYGON ((191126.6 444196.38, 191138.47 444161.13, 191140.92 444153.97, 191154.25 444114.49, 191164.35 444084.59, 191106.23 444063.1, 191067.38 444175.44, 191006.84 444155.3, 190968.5 444267.15, 190924.62 444390.5, 190882.45 444362.55, 190839.87 444334.28, 190745.01 444273.59, 190723.28 444272.23, 190677.29 444276.87, 190648.46 444296.44, 190584.92 444255.08, 190584.72 444256.82, 190577.53 444333.31, 190671.45 444394.19, 190677.2 444385.5, 190745.88 444406.6, 190800.08 444435.68, 190781.22 444466.54, 190877.63 444531.25, 190838.44 444645.9, 190808.64 444732.84, 190796.09 444770.27, 190788.09 444793.75, 190769.86 444847.31, 190748.2 444906.52, 190804.84 444941.18, 190832.91 444857.91, 190861.58 444868.34, 190868.65 444870.92, 190883.9 444856.02, 190937.32 444793.33, 191017.01 444704.93, 191043.73 444742.96, 191071.32 444782.19, 191084.54 444802.4, 191099.76 444814.18, 191145.78 444765.61, 191181.17 444816.73, 191216.1 444776.54, 191195.99 444757.58, 191246.82 444697.18, 191228.25 444671.48, 191191.55 444618.65, 191178.23 444599.45, 191164.63 444578.68, 191122.07 444608.47, 191107.66 444587.63, 191094 444567.86, 191083.01 444551.87, 191057.68 444515.04, 191036.2 444483.62, 191056.08 444421.83, 191029.36 444412.61, 191060.95 444321.75, 191083.66 444340.5, 191121.53 444211.21, 191126.6 444196.38))"
1130,202112,D,발달상권,2120082,상계백병원,205515.0,460932.0,11350,11350695,"POLYGON ((205539.85 460908.07, 205596.37 460771.72, 205488.26 460695.76, 205468.56 460723.55, 205485.2 460728.35, 205463.43 460780.06, 205435.18 460852.76, 205430.49 460867.46, 205487.63 460887.32, 205469.27 460933.01, 205449.16 460981.17, 205430.56 461025.85, 205408.1 461095.18, 205461.67 461109.87, 205454.9 461140.37, 205451.39 461156.21, 205513.89 461168.62, 205520.45 461125.06, 205513.55 461112.05, 205533.04 461054.38, 205601.06 461073.29, 205621.54 460987.38, 205523.27 460948.08, 205539.85 460908.07))"
1131,202112,D,발달상권,2120248,명일역,212812.0,450206.0,11740,11740530,"POLYGON ((212689.03 449913.48, 212675.94 449819.02, 212607.42 449828.67, 212613.14 449878.61, 212617.96 449922.16, 212652.89 449917.91, 212672.64 450041.19, 212631.06 450046, 212639.15 450122.47, 212641.05 450140.43, 212590.22 450142.07, 212593.14 450199.74, 212595.99 450240.58, 212598.82 450282.86, 212600.76 450326.51, 212604.75 450365.5, 212608.12 450401.91, 212612.47 450483.59, 212615.95 450591.57, 212626.95 450591.63, 212647.2 450591.78, 212695.85 450592.17, 212765.63 450592.72, 212762.22 450590.94, 212754.15 450511.47, 212749.48 450465.6, 212746.4 450435.26, 212740.14 450373.87, 212738.65 450359.04, 212738.36 450356.42, 212734.34 450319.68, 212730.46 450273.51, 212821.88 450263.61, 212822.96 450256.31, 212825.24 450194.89, 212820.57 450134.15, 212894.29 450110.8, 212902.96 450186.96, 212909.73 450246.41, 212910.25 450250.92, 212941.68 450248.5, 212936.19 450197.19, 213034.18 450193.23, 213026.43 450110.52, 213022.24 450019.4, 213022.96 450016.35, 213018.84 449975.11, 212937.03 450009.94, 212883.58 450016.68, 212889.01 450064.37, 212807.59 450073.5, 212769.57 450077.97, 212769.39 450083.29, 212763.17 450029.97, 212748.14 449906.8, 212689.06 449913.79, 212689.03 449913.48))"
1132,202112,D,발달상권,2120134,구로전화국,191687.0,442231.0,11545,11545630,"POLYGON ((191549.55 442066.24, 191542.52 441974.47, 191529.52 441974.46, 191528.83 441957.39, 191510.47 441958.32, 191505.62 441897.08, 191536.59 441894.47, 191535.36 441878.02, 191531.05 441877.35, 191516.82 441875.2, 191470.49 441868.14, 191472.89 441898.17, 191405.01 441904.39, 191413.18 442015.29, 191417.04 442072.77, 191420.44 442072.93, 191427.66 442114.07, 191400.03 442176.72, 191373.74 442245.25, 191368.94 442244.2, 191340.1 442313.71, 191390.99 442325.06, 191470.83 442342.85, 191490.1 442370.68, 191566.94 442468.87, 191610.29 442523.96, 191664.65 442593.79, 191697.32 442530.38, 191717.18 442555.66, 191774.62 442510.64, 191689.18 442401.98, 191693.82 442394.9, 191782.67 442415.35, 191828.77 442425.96, 191912.7 442445.29, 191937.45 442450.99, 191959.96 442456.17, 191999.78 442464.4, 192016.46 442393.89, 192015.25 442393.62, 192034.19 442319.89, 191959.51 442303.59, 191955.45 442321.36, 191939.02 442317.81, 191943.35 442298.3, 191925.27 442294.35, 191884.36 442285.05, 191880.12 442284.06, 191837.85 442274.3, 191833.18 442273.19, 191776.32 442259.77, 191667.62 442236.99, 191613.31 442224.48, 191560.91 442212.42, 191549.55 442066.24))"
1133,202112,D,발달상권,2120241,거여역,212873.0,443800.0,11710,11710532,"POLYGON ((213203.5 443720.19, 213204.25 443693.26, 213271.37 443667.66, 213297.07 443638.05, 213290.69 443632.17, 213265.88 443611.35, 213151.6 443681.26, 213128.49 443646.52, 213039.76 443700.7, 213038.67 443676.63, 213011.4 443677.78, 212985.42 443678.81, 212909.88 443681.89, 212837.23 443674.99, 212833.8 443677.27, 212762.64 443724.27, 212754.4 443696.74, 212651.94 443763.16, 212675.56 443798.91, 212615.71 443837.59, 212560.29 443873.44, 212558.09 443874.86, 212532.82 443891.15, 212461.7 443937.15, 212448.39 443945.76, 212484 443988.27, 212595.33 443914.51, 212618.54 443941.44, 212664.71 443911.18, 212701.52 443955.57, 212737.13 443901.95, 212751.62 443893.98, 212758.98 443889.93, 212810.11 443862.66, 212831.21 443921.63, 212843.32 443955.45, 212844.78 443959.53, 212875.64 443931.48, 212888.13 443920.11, 212855.04 443826.13, 212841.72 443787.55, 212913.55 443784.12, 213044.32 443777.57, 213169.81 443773.34, 213184.35 443760.24, 213202.81 443743.56, 213203.5 443720.19))"
1134,202112,D,발달상권,2120023,서울시청,198027.0,452010.0,11140,11140550,"POLYGON ((198218.77 451929.88, 198207.99 451844.82, 198207.96 451829.64, 198156.26 451853.77, 198161.23 451936.39, 198068.84 451946.54, 197977.72 451942.69, 197977.36 451955.82, 197927.27 451954.72, 197847.53 452024.56, 197836.19 452070.63, 197854.87 452106.71, 197889.88 452168.02, 197927.21 452169.36, 197939.63 452183.3, 197971.74 452184.14, 197972.99 452184.22, 198026.78 452189.54, 198092.43 452184.55, 198168.42 452177.54, 198169.36 452177.43, 198218.53 452172.95, 198215.68 452044.42, 198218.77 451929.88))"
