,상호명,상권업종대분류명,상권업종중분류명,시도명,시군구명,행정동명,법정동명,도로명주소,경도,위도
41648,미니마이즈,음식,제과제빵떡케익,서울특별시,용산구,한남동,한남동,서울특별시 용산구 독서당로 65-1,127.007731636642,37.5338267873818
41688,이십사절기,음식,한식,서울특별시,용산구,한남동,한남동,서울특별시 용산구 소월로 377,127.001425391281,37.5443068724899
41729,타케모토,음식,일식/수산물,서울특별시,용산구,후암동,후암동,서울특별시 용산구 두텁바위로 61,126.979073175838,37.5461611007641
41850,카페24창업센터,음식,커피점/카페,서울특별시,용산구,효창동,효창동,서울특별시 용산구 효창원로70길 5,126.962431608304,37.5417180625822
41868,포비,음식,커피점/카페,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 한강대로21나길 7,126.963222625326,37.527902979157
41878,소버,음식,양식,서울특별시,용산구,한강로동,한강로1가,서울특별시 용산구 한강대로 159-1,126.971598008287,37.5334365504802
41884,스타벅스,음식,커피점/카페,서울특별시,용산구,청파동,서계동,서울특별시 용산구 만리재로 202,126.968450546245,37.5549350413244
41890,메가커피,음식,커피점/카페,서울특별시,용산구,남영동,갈월동,서울특별시 용산구 한강대로 277-2,126.972201426584,37.5430559563099
41897,치즈케이크,음식,커피점/카페,서울특별시,용산구,이촌1동,이촌동,서울특별시 용산구 이촌로 260,126.976135156198,37.5185366105608
41899,송정리,음식,커피점/카페,서울특별시,용산구,한남동,한남동,서울특별시 용산구 이태원로54길 46,127.001360696705,37.5364311744804
41905,후스커피,음식,커피점/카페,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 한강대로 152,126.971440683278,37.5325341343579
41913,이디야커피,음식,커피점/카페,서울특별시,용산구,원효로2동,원효로4가,서울특별시 용산구 원효로 70,126.951629667857,37.5324950789767
41985,도노도노제이,음식,커피점/카페,서울특별시,용산구,이태원2동,이태원동,서울특별시 용산구 회나무로28길 5,126.991861036598,37.5394230258539
42003,조,음식,유흥주점,서울특별시,용산구,후암동,후암동,서울특별시 용산구 소월로 56,126.976939752667,37.5548737492305
42010,도야족발,음식,한식,서울특별시,용산구,남영동,남영동,서울특별시 용산구 한강대로 278-2,126.972777115327,37.5431600807181
42030,삼정카페,음식,커피점/카페,서울특별시,용산구,청파동,청파동3가,서울특별시 용산구 효창원로 172,126.962532845907,37.543394893686
42073,코코이찌방야,음식,양식,서울특별시,용산구,청파동,서계동,서울특별시 용산구 청파로 345,126.969340671241,37.5502934337222
42207,비스트로마미,음식,양식,서울특별시,용산구,이태원1동,이태원동,서울특별시 용산구 이태원로27길 101,126.99489419726,37.5376918408803
42259,용문소금구이,음식,한식,서울특별시,용산구,용문동,용문동,서울특별시 용산구 효창원로48길 2,126.960611318815,37.5375302194768
42278,아톤브루어리,음식,유흥주점,서울특별시,용산구,이태원1동,이태원동,서울특별시 용산구 장문로 23,126.993093416648,37.5285578989796
42290,카페길,음식,커피점/카페,서울특별시,용산구,후암동,후암동,서울특별시 용산구 두텁바위로 89,126.981514226942,37.5472364036779
42318,도깨비코티지,음식,커피점/카페,서울특별시,용산구,후암동,후암동,서울특별시 용산구 소월로2나길 6-1,126.977040889336,37.553270768612
42328,더모놀로그하우스,음식,커피점/카페,서울특별시,용산구,후암동,후암동,서울특별시 용산구 두텁바위로 111,126.982013290674,37.5488175352097
42457,광수육회,음식,한식,서울특별시,용산구,보광동,보광동,서울특별시 용산구 우사단로2길 12,126.997388528447,37.5305587267952
42612,한강동,음식,일식/수산물,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 한강대로 56-1,126.964972353537,37.5257287844067
42664,그레트힐란,음식,커피점/카페,서울특별시,용산구,이태원2동,이태원동,서울특별시 용산구 회나무로 60-1,126.993244203387,37.540065558955
42719,홉가든한남,음식,유흥주점,서울특별시,용산구,한남동,한남동,서울특별시 용산구 이태원로54가길 13,127.001747310918,37.5371372604335
42742,휘슬링,음식,커피점/카페,서울특별시,용산구,원효로2동,원효로4가,서울특별시 용산구 원효로19길 26,126.953172624197,37.5330043411867
42797,갤러리더월,음식,양식,서울특별시,용산구,용산2가동,용산동2가,서울특별시 용산구 신흥로3가길 55,126.984037640795,37.5422483319693
42799,나니아,음식,커피점/카페,서울특별시,용산구,원효로2동,원효로4가,서울특별시 용산구 원효로19길 48,126.954515989483,37.5332234821774
43105,린자면옥,음식,한식,서울특별시,용산구,용산2가동,용산동2가,서울특별시 용산구 소월로20길 26-8,126.985072710826,37.5451946408636
43126,할매보리밥집,음식,한식,서울특별시,용산구,보광동,보광동,서울특별시 용산구 보광로14길 12-4,127.000726011144,37.5271810504507
43155,지미박스,음식,별식/퓨전요리,서울특별시,용산구,이태원1동,이태원동,서울특별시 용산구 보광로59길 40,126.99179889777,37.5339531407999
43162,더부스이태원점,음식,유흥주점,서울특별시,용산구,이태원2동,이태원동,서울특별시 용산구 녹사평대로54길 7,126.987685980238,37.5393963184072
43169,띤띤익스프레스,음식,별식/퓨전요리,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 한강대로21나길 7,126.963222625326,37.527902979157
43198,타짜도르,음식,커피점/카페,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 한강대로21나길 7,126.963222625326,37.527902979157
43206,곽대리숯불구이,음식,한식,서울특별시,용산구,남영동,남영동,서울특별시 용산구 한강대로 260,126.973206438508,37.5415599552348
43212,왯커피,음식,커피점/카페,서울특별시,용산구,한남동,한남동,서울특별시 용산구 한남대로27가길 10,127.003144236167,37.5375995848359
43221,003ARCHIVE,음식,커피점/카페,서울특별시,용산구,한남동,한남동,서울특별시 용산구 독서당로20길 1-12,127.009546786527,37.5334635848755
43222,겟썸커피,음식,커피점/카페,서울특별시,용산구,한남동,한남동,서울특별시 용산구 이태원로42길 17,126.999762925729,37.5357598871066
43229,아카이뷰커피,음식,커피점/카페,서울특별시,용산구,한남동,한남동,서울특별시 용산구 우사단로14길 74,126.998360178984,37.5340450172731
43230,로우커피한남,음식,커피점/카페,서울특별시,용산구,한남동,한남동,서울특별시 용산구 이태원로54길 26,127.001904624536,37.5372196844529
43504,으뜸,음식,커피점/카페,서울특별시,용산구,서빙고동,용산동6가,서울특별시 용산구 서빙고로 137,126.977725350847,37.5246955331602
43551,한남분식,음식,분식,서울특별시,용산구,한남동,한남동,서울특별시 용산구 한남대로27길 19,127.003437319997,37.5376831528728
43574,피에세,음식,중식,서울특별시,용산구,한남동,한남동,서울특별시 용산구 한남대로 91,127.002117159118,37.5365547054227
43697,반포식스,음식,별식/퓨전요리,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 한강대로21나길 7,126.963222625326,37.527902979157
43717,와필레,음식,커피점/카페,서울특별시,용산구,이태원2동,이태원동,서울특별시 용산구 녹사평대로 222,126.987046232598,37.5373364467507
43913,미스랄라,음식,커피점/카페,서울특별시,용산구,이촌1동,이촌동,서울특별시 용산구 이촌로65가길 72,126.974938696062,37.5208239053414
44056,오월의종단풍나무점,음식,제과제빵떡케익,서울특별시,용산구,한남동,한남동,서울특별시 용산구 이태원로49길 24,126.999043173573,37.5371233805831
44062,스시사이,음식,일식/수산물,서울특별시,용산구,이촌1동,이촌동,서울특별시 용산구 이촌로65가길 72,126.974938696062,37.5208239053414
44152,짱!맛있어,음식,분식,서울특별시,용산구,청파동,청파동1가,서울특별시 용산구 청파로47나길 108,126.969207959266,37.5492470649936
44156,큰바다해물아구찜,음식,한식,서울특별시,용산구,남영동,갈월동,서울특별시 용산구 한강대로81길 22,126.971495285703,37.54256324378
44229,MTI,음식,커피점/카페,서울특별시,용산구,효창동,효창동,서울특별시 용산구 효창원로69길 25,126.960911722896,37.5419750109443
44248,트래버틴,음식,커피점/카페,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 한강대로7길 18-7,126.962065334983,37.524874308704
44262,마더,음식,커피점/카페,서울특별시,용산구,한남동,한남동,서울특별시 용산구 이태원로55나길 6,126.999083377266,37.5366551767265
44295,치킨주막,음식,닭/오리요리,서울특별시,용산구,남영동,남영동,서울특별시 용산구 한강대로 278,126.972823857432,37.5430523619892
44472,웨닝,음식,중식,서울특별시,용산구,보광동,보광동,서울특별시 용산구 보광로 63,126.997643581213,37.5292543718436
44504,푸라닭치킨,음식,닭/오리요리,서울특별시,용산구,이촌1동,이촌동,서울특별시 용산구 이촌로 248,126.975003784208,37.5193737827583
44597,엠티엘,음식,커피점/카페,서울특별시,용산구,한남동,한남동,서울특별시 용산구 이태원로49길 24,126.999043173573,37.5371233805831
44627,보마켓베이커리,음식,제과제빵떡케익,서울특별시,용산구,이태원2동,이태원동,서울특별시 용산구 녹사평대로 286,126.989502967155,37.5431061697253
44765,에릭슨햄버거,음식,패스트푸드,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 한강대로50길 24,126.97203261314,37.5314490226433
44768,먼셀커피,음식,커피점/카페,서울특별시,용산구,이태원2동,이태원동,서울특별시 용산구 회나무로 26,126.989531650843,37.5393040009025
44871,피자나라치킨공주,음식,패스트푸드,서울특별시,용산구,이촌2동,이촌동,서울특별시 용산구 이촌로18길 5,126.955472658804,37.5262848890806
44933,파이프그라운드,음식,양식,서울특별시,용산구,한남동,한남동,서울특별시 용산구 한남대로27길 66,127.002981957304,37.5395895295551
45001,AMA,음식,커피점/카페,서울특별시,용산구,청파동,서계동,서울특별시 용산구 청파로93길 35,126.967129753265,37.5538692746028
45069,마마돈,음식,일식/수산물,서울특별시,용산구,원효로1동,문배동,서울특별시 용산구 백범로90길 90,126.968801779588,37.5376560899867
45116,생활맥주,음식,유흥주점,서울특별시,용산구,이촌1동,이촌동,서울특별시 용산구 이촌로75길 16-9,126.97477025893,37.5207323385139
45229,이지김밥,음식,분식,서울특별시,용산구,원효로2동,산천동,서울특별시 용산구 효창원로 8-1,126.950759735211,37.5340191282877
45234,장호덕손만두,음식,분식,서울특별시,용산구,용문동,용문동,서울특별시 용산구 효창원로42길 18,126.959958194971,37.5364882677444
45316,애프터8,음식,양식,서울특별시,용산구,한남동,한남동,서울특별시 용산구 독서당로 81-1,127.009542848345,37.534616893973
45354,장미쌀롱,음식,유흥주점,서울특별시,용산구,이태원1동,이태원동,서울특별시 용산구 이태원로19길 6,126.991980796111,37.5347295942395
45355,빅라이츠,음식,유흥주점,서울특별시,용산구,한남동,한남동,서울특별시 용산구 이태원로54길 13,127.0021582411,37.5377174039112
45400,화유재,음식,커피점/카페,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 이촌로29길 21-2,126.960153625851,37.5248574919946
45401,누시,음식,커피점/카페,서울특별시,용산구,후암동,후암동,서울특별시 용산구 소월로2길 17,126.976687974285,37.5542498475488
45402,시엠프레꼬모도밍고,음식,커피점/카페,서울특별시,용산구,후암동,후암동,서울특별시 용산구 후암로34길 11,126.977769445855,37.5513037932537
45434,티알브이알,음식,커피점/카페,서울특별시,용산구,이태원2동,이태원동,서울특별시 용산구 회나무로44가길 45,126.993517096771,37.5382838129298
45544,항아리,음식,양식,서울특별시,용산구,보광동,보광동,서울특별시 용산구 장문로 98,127.000357140096,37.5259975545439
